customer_id,signup_date,snapshot_date,tenure_months,country,industry,company_size,subscription_plan,contract_type,monthly_revenue,auto_renew,monthly_logins,active_days_last_30,avg_session_minutes,feature_usage_score,days_since_last_login,usage_change_30d,support_tickets_last_90d,avg_resolution_hours,customer_satisfaction_score,failed_payments_last_6m,payment_method,churn_probability,churn,revenue_per_login,support_ticket_rate,engagement_ratio,is_inactive,is_declining_usage,is_low_satisfaction,is_payment_risk,is_non_renewing
CUST_003260,2024-05-25,2026-06-30,25,United Kingdom,Manufacturing,Small,Basic,Monthly,49.36,1,21,9,6.4,32.2,21,-25.7,3,25.2,56.3,1,Credit Card,0.5,1,2.3504761904761904,1.0,0.3,1,1,1,1,0
CUST_003261,2024-04-10,2026-06-30,26,United States,Retail,Small,Basic,Monthly,45.46,1,27,8,14.3,41.6,22,10.9,2,27.9,68.3,0,Wire Transfer,0.16999999999999998,0,1.6837037037037037,0.6666666666666666,0.26666666666666666,1,0,0,0,0
CUST_003262,2024-01-22,2026-06-30,29,United States,Manufacturing,Enterprise,Enterprise,Annual,632.61,1,105,25,39.3,95.3,5,-10.4,0,7.9,85.5,0,Credit Card,0.05,0,6.024857142857143,0.0,0.8333333333333334,0,1,0,0,0
CUST_003263,2022-10-09,2026-06-30,44,Australia,Retail,Small,Pro,Annual,96.87,1,41,18,19.7,50.6,12,5.6,2,22.1,67.1,0,Credit Card,0.05,0,2.3626829268292684,0.6666666666666666,0.6,0,0,0,0,0
CUST_003264,2022-03-07,2026-06-30,51,India,Healthcare,Mid-Market,Pro,Monthly,94.87,0,27,14,17.9,66.0,16,33.5,0,21.6,79.1,0,Wire Transfer,0.05,0,3.5137037037037038,0.0,0.4666666666666667,1,0,0,0,0
CUST_003265,2023-10-30,2026-06-30,31,United Kingdom,Healthcare,Small,Pro,Monthly,109.71,1,35,15,12.1,67.5,15,-34.2,0,23.1,78.9,0,ACH,0.15000000000000002,0,3.1345714285714283,0.0,0.5,1,1,0,0,0
CUST_003266,2023-04-05,2026-06-30,38,India,Manufacturing,Small,Basic,Monthly,48.15,0,19,5,10.4,34.8,25,-22.7,2,33.1,63.8,1,ACH,0.35000000000000003,1,2.5342105263157895,0.6666666666666666,0.16666666666666666,1,1,0,1,0
CUST_003267,2022-10-14,2026-06-30,44,India,Finance,Small,Pro,Monthly,94.72,1,42,10,10.8,46.0,20,-6.2,4,17.7,60.1,0,ACH,0.1,0,2.255238095238095,1.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_003268,2023-01-08,2026-06-30,41,United States,Healthcare,Small,Basic,Monthly,50.99,1,14,9,12.2,30.6,21,0.6,1,15.9,67.1,0,Credit Card,0.16999999999999998,0,3.6421428571428573,0.3333333333333333,0.3,1,0,0,0,0
CUST_003269,2025-10-02,2026-06-30,8,Germany,Technology,Small,Basic,Monthly,49.65,1,17,6,8.5,33.1,24,-13.0,2,34.3,69.3,0,ACH,0.16999999999999998,1,2.9205882352941175,0.6666666666666666,0.2,1,1,0,0,0
CUST_003270,2021-08-01,2026-06-30,58,United States,Retail,Enterprise,Enterprise,Annual,629.25,1,115,19,25.3,94.0,11,-5.3,0,9.1,86.4,0,Credit Card,0.05,1,5.471739130434782,0.0,0.6333333333333333,0,1,0,0,0
CUST_003271,2025-08-09,2026-06-30,10,Canada,Technology,Mid-Market,Business,Annual,250.04,1,61,21,20.2,87.5,9,18.3,0,18.0,80.0,0,Credit Card,0.05,0,4.099016393442623,0.0,0.7,0,0,0,0,0
CUST_003272,2024-05-22,2026-06-30,25,United States,Professional Services,Mid-Market,Business,Annual,260.89,1,38,23,23.6,86.9,7,-23.1,0,9.0,82.0,0,Credit Card,0.15000000000000002,1,6.865526315789474,0.0,0.7666666666666667,0,1,0,0,0
CUST_003273,2023-03-17,2026-06-30,39,India,Technology,Small,Basic,Monthly,54.03,1,12,4,10.8,37.2,26,-12.3,2,27.2,67.1,2,Credit Card,0.25,1,4.5025,0.6666666666666666,0.13333333333333333,1,1,0,1,0
CUST_003274,2024-06-06,2026-06-30,24,Germany,Finance,Mid-Market,Business,Annual,239.56,0,53,14,22.2,52.7,16,-14.4,1,24.4,72.6,0,ACH,0.05,0,4.5200000000000005,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_003275,2025-03-21,2026-06-30,15,United States,Technology,Mid-Market,Enterprise,Annual,585.26,1,75,29,31.3,81.9,1,23.6,0,11.7,79.4,0,ACH,0.05,0,7.803466666666666,0.0,0.9666666666666667,0,0,0,0,0
CUST_003276,2021-11-16,2026-06-30,55,United States,Finance,Small,Business,Annual,229.05,1,63,23,17.6,64.1,7,-7.2,0,14.9,72.7,1,Wire Transfer,0.13,0,3.6357142857142857,0.0,0.7666666666666667,0,1,0,1,0
CUST_003277,2026-01-23,2026-06-30,5,Canada,Finance,Mid-Market,Pro,Monthly,100.88,0,43,17,11.9,64.9,13,-11.3,1,26.5,83.0,0,Credit Card,0.05,0,2.346046511627907,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_003278,2025-03-16,2026-06-30,15,Germany,Manufacturing,Enterprise,Pro,Annual,99.62,1,44,11,12.4,46.1,19,-5.1,3,31.2,69.6,1,Credit Card,0.18,1,2.264090909090909,1.0,0.36666666666666664,1,1,0,1,0
CUST_003279,2021-07-14,2026-06-30,59,India,Technology,Enterprise,Enterprise,Annual,636.82,1,112,24,24.6,77.2,6,0.7,0,8.2,82.1,0,Credit Card,0.05,0,5.685892857142858,0.0,0.8,0,0,0,0,0
CUST_003280,2022-10-29,2026-06-30,44,United States,Finance,Enterprise,Business,Annual,248.64,1,54,21,21.9,89.2,9,25.6,2,22.5,73.7,1,Credit Card,0.13,0,4.604444444444444,0.6666666666666666,0.7,0,0,0,1,0
CUST_003281,2025-12-26,2026-06-30,6,Canada,Technology,Small,Pro,Monthly,98.58,0,33,16,10.0,51.2,14,8.9,1,16.4,71.3,1,ACH,0.13,0,2.9872727272727273,0.3333333333333333,0.5333333333333333,1,0,0,1,0
CUST_003282,2022-09-15,2026-06-30,45,United Kingdom,Finance,Small,Basic,Monthly,49.48,1,17,7,10.9,36.1,23,38.6,2,39.6,63.4,0,Credit Card,0.16999999999999998,1,2.9105882352941173,0.6666666666666666,0.23333333333333334,1,0,0,0,0
CUST_003283,2021-08-25,2026-06-30,58,United States,Professional Services,Small,Pro,Monthly,97.84,1,56,21,9.7,57.4,9,-10.3,2,23.9,78.4,0,Credit Card,0.05,0,1.747142857142857,0.6666666666666666,0.7,0,1,0,0,0
CUST_003284,2025-12-07,2026-06-30,6,Canada,Finance,Small,Basic,Monthly,49.9,1,20,9,12.9,40.3,21,17.7,1,28.4,64.0,0,Credit Card,0.16999999999999998,0,2.495,0.3333333333333333,0.3,1,0,0,0,0
CUST_003285,2024-05-18,2026-06-30,25,United States,Manufacturing,Small,Pro,Annual,100.12,1,34,14,17.0,41.8,16,28.4,2,22.5,68.6,0,ACH,0.05,0,2.9447058823529413,0.6666666666666666,0.4666666666666667,1,0,0,0,0
CUST_003286,2024-02-11,2026-06-30,28,United States,Healthcare,Small,Pro,Monthly,101.67,1,29,13,9.9,44.3,17,-25.0,2,23.9,64.8,0,ACH,0.15000000000000002,1,3.5058620689655173,0.6666666666666666,0.43333333333333335,1,1,0,0,0
CUST_003287,2025-10-08,2026-06-30,8,Canada,Healthcare,Mid-Market,Pro,Monthly,97.87,1,44,14,17.8,66.5,16,-28.0,1,26.5,66.9,0,Credit Card,0.15000000000000002,0,2.224318181818182,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_003288,2025-06-05,2026-06-30,12,India,Professional Services,Small,Basic,Monthly,50.35,1,12,9,9.5,26.3,21,-8.5,3,29.2,69.6,1,Wire Transfer,0.3,1,4.195833333333334,1.0,0.3,1,1,0,1,0
CUST_003289,2025-07-24,2026-06-30,11,United States,Technology,Mid-Market,Business,Annual,256.68,1,63,16,26.5,73.6,14,36.3,1,26.3,72.4,0,Credit Card,0.05,0,4.074285714285715,0.3333333333333333,0.5333333333333333,1,0,0,0,0
CUST_003290,2025-07-03,2026-06-30,11,United States,Professional Services,Enterprise,Enterprise,Monthly,589.23,1,90,21,29.5,100.0,9,3.6,1,17.7,73.9,0,Credit Card,0.05,0,6.547000000000001,0.3333333333333333,0.7,0,0,0,0,0
CUST_003291,2024-06-06,2026-06-30,24,Germany,Healthcare,Small,Basic,Monthly,48.8,1,16,5,3.3,47.9,25,6.0,0,27.7,72.4,0,ACH,0.16999999999999998,0,3.05,0.0,0.16666666666666666,1,0,0,0,0
CUST_003292,2024-02-19,2026-06-30,28,India,Finance,Small,Basic,Monthly,48.57,0,27,7,8.2,39.1,23,-4.8,0,25.9,71.1,0,Credit Card,0.16999999999999998,0,1.798888888888889,0.0,0.23333333333333334,1,1,0,0,0
CUST_003293,2025-03-30,2026-06-30,15,Canada,Professional Services,Mid-Market,Pro,Monthly,92.93,0,39,14,15.2,50.2,16,9.6,3,24.6,61.3,1,Credit Card,0.18,0,2.382820512820513,1.0,0.4666666666666667,1,0,0,1,0
CUST_003294,2024-12-28,2026-06-30,18,United States,Finance,Small,Pro,Monthly,96.6,1,42,12,13.9,57.7,18,2.9,0,25.7,80.3,0,Credit Card,0.05,0,2.3,0.0,0.4,1,0,0,0,0
CUST_003295,2025-06-20,2026-06-30,12,Germany,Professional Services,Small,Basic,Annual,50.86,1,12,7,12.1,26.5,23,-27.3,4,27.9,67.8,1,Credit Card,0.4,1,4.238333333333333,1.3333333333333333,0.23333333333333334,1,1,0,1,0
CUST_003296,2022-07-03,2026-06-30,47,Canada,Professional Services,Enterprise,Enterprise,Annual,624.34,1,106,20,34.1,97.4,10,-45.4,0,11.4,81.8,0,Credit Card,0.15000000000000002,0,5.890000000000001,0.0,0.6666666666666666,0,1,0,0,0
CUST_003297,2025-05-16,2026-06-30,13,Germany,Finance,Small,Pro,Monthly,100.68,1,45,17,17.9,60.3,13,25.4,3,26.8,73.3,1,ACH,0.18,0,2.2373333333333334,1.0,0.5666666666666667,0,0,0,1,0
CUST_003298,2021-12-14,2026-06-30,54,United States,Finance,Mid-Market,Business,Annual,236.39,1,63,15,17.9,64.9,15,-48.1,0,23.6,71.6,0,Credit Card,0.15000000000000002,0,3.752222222222222,0.0,0.5,1,1,0,0,0
CUST_003299,2023-10-07,2026-06-30,32,United States,Manufacturing,Enterprise,Enterprise,Monthly,628.31,1,84,25,31.4,100.0,5,-10.0,0,8.0,80.0,0,Credit Card,0.05,0,7.4798809523809515,0.0,0.8333333333333334,0,1,0,0,0
CUST_003300,2022-06-21,2026-06-30,48,United States,Technology,Small,Basic,Annual,53.54,1,14,4,9.7,40.4,26,-11.7,1,19.7,78.8,0,Credit Card,0.16999999999999998,0,3.8242857142857143,0.3333333333333333,0.13333333333333333,1,1,0,0,0
CUST_003301,2023-04-15,2026-06-30,38,Germany,Manufacturing,Mid-Market,Pro,Monthly,101.94,0,35,15,12.8,49.7,15,-4.6,0,22.0,74.7,0,ACH,0.05,0,2.9125714285714284,0.0,0.5,1,1,0,0,0
CUST_003302,2025-02-08,2026-06-30,16,United States,Technology,Small,Basic,Annual,48.99,1,17,12,15.7,47.2,18,-1.4,1,20.9,73.2,1,ACH,0.13,0,2.881764705882353,0.3333333333333333,0.4,1,1,0,1,0
CUST_003303,2023-06-17,2026-06-30,36,United States,Technology,Small,Basic,Annual,46.88,0,15,10,10.3,35.4,20,27.4,2,24.9,60.9,0,Credit Card,0.05,0,3.1253333333333333,0.6666666666666666,0.3333333333333333,1,0,0,0,0
CUST_003304,2025-01-24,2026-06-30,17,Canada,Healthcare,Small,Basic,Monthly,48.97,0,20,5,6.8,34.2,25,6.7,3,16.8,59.0,0,Credit Card,0.32,0,2.4485,1.0,0.16666666666666666,1,0,1,0,0
CUST_003305,2025-10-31,2026-06-30,7,Germany,Manufacturing,Mid-Market,Business,Annual,242.84,0,62,20,21.5,70.0,10,26.3,0,25.1,81.6,2,Credit Card,0.13,0,3.9167741935483873,0.0,0.6666666666666666,0,0,0,1,0
CUST_003306,2025-02-28,2026-06-30,15,United States,Manufacturing,Mid-Market,Business,Annual,246.52,1,56,18,22.9,82.4,12,-8.6,0,8.4,68.2,0,Credit Card,0.05,0,4.402142857142858,0.0,0.6,0,1,0,0,0
CUST_003307,2025-01-22,2026-06-30,17,Germany,Retail,Enterprise,Enterprise,Annual,637.61,0,85,21,36.7,100.0,9,-3.5,0,22.4,84.3,0,ACH,0.05,0,7.501294117647059,0.0,0.7,0,1,0,0,0
CUST_003308,2025-10-01,2026-06-30,8,United Kingdom,Finance,Mid-Market,Business,Annual,259.99,1,43,22,24.1,73.7,8,-23.7,0,8.8,90.0,0,Credit Card,0.15000000000000002,0,6.046279069767442,0.0,0.7333333333333333,0,1,0,0,0
CUST_003309,2026-04-19,2026-06-30,2,United States,Healthcare,Small,Basic,Monthly,48.16,1,17,14,7.4,36.2,16,-8.6,2,34.5,64.5,1,Credit Card,0.13,0,2.832941176470588,0.6666666666666666,0.4666666666666667,1,1,0,1,0
CUST_003310,2021-10-10,2026-06-30,56,India,Technology,Mid-Market,Pro,Monthly,99.43,0,26,17,18.6,48.9,13,8.8,1,21.8,74.4,1,ACH,0.13,0,3.8242307692307693,0.3333333333333333,0.5666666666666667,0,0,0,1,0
CUST_003311,2023-11-22,2026-06-30,31,India,Finance,Small,Basic,Annual,48.99,1,16,4,10.6,32.5,26,-40.7,2,34.2,64.5,1,Credit Card,0.35000000000000003,1,3.061875,0.6666666666666666,0.13333333333333333,1,1,0,1,0
CUST_003312,2024-06-09,2026-06-30,24,United States,Finance,Mid-Market,Business,Monthly,243.61,1,63,26,15.8,80.4,4,6.6,0,21.8,86.8,0,Credit Card,0.05,0,3.866825396825397,0.0,0.8666666666666667,0,0,0,0,0
CUST_003313,2021-11-04,2026-06-30,55,United States,Retail,Small,Pro,Annual,92.35,1,22,12,10.6,62.9,18,-26.0,1,18.4,83.5,0,ACH,0.15000000000000002,0,4.197727272727272,0.3333333333333333,0.4,1,1,0,0,0
CUST_003314,2025-04-23,2026-06-30,14,United States,Technology,Mid-Market,Pro,Annual,103.1,1,33,12,12.8,53.8,18,-14.6,3,32.3,59.6,1,Credit Card,0.28,0,3.124242424242424,1.0,0.4,1,1,1,1,0
CUST_003315,2024-06-07,2026-06-30,24,United States,Technology,Enterprise,Enterprise,Annual,634.4,1,95,22,26.0,90.5,8,20.7,0,4.8,86.1,0,Credit Card,0.05,0,6.677894736842105,0.0,0.7333333333333333,0,0,0,0,0
CUST_003316,2022-04-03,2026-06-30,50,United Kingdom,Retail,Small,Basic,Annual,47.51,1,10,8,5.6,34.7,22,-20.2,4,28.2,56.3,0,ACH,0.42,1,4.7509999999999994,1.3333333333333333,0.26666666666666666,1,1,1,0,0
CUST_003317,2023-04-23,2026-06-30,38,India,Technology,Small,Basic,Annual,47.4,1,15,1,11.8,30.2,29,-16.6,0,39.2,70.1,0,Credit Card,0.27,1,3.1599999999999997,0.0,0.03333333333333333,1,1,0,0,0
CUST_003318,2024-06-14,2026-06-30,24,India,Professional Services,Small,Basic,Monthly,51.22,1,11,5,13.8,41.5,25,15.2,2,31.7,67.0,1,Credit Card,0.25,0,4.656363636363636,0.6666666666666666,0.16666666666666666,1,0,0,1,0
CUST_003319,2025-02-26,2026-06-30,16,United States,Finance,Small,Basic,Monthly,47.37,0,22,11,4.8,37.4,19,2.3,0,28.8,72.2,0,Credit Card,0.05,0,2.153181818181818,0.0,0.36666666666666664,1,0,0,0,0
CUST_003320,2026-03-29,2026-06-30,3,Canada,Technology,Small,Pro,Monthly,92.14,1,30,21,15.4,59.0,9,-32.9,1,23.9,80.9,0,Wire Transfer,0.15000000000000002,0,3.0713333333333335,0.3333333333333333,0.7,0,1,0,0,0
CUST_003321,2025-12-30,2026-06-30,5,United States,Professional Services,Mid-Market,Business,Annual,243.47,1,53,13,26.8,66.7,17,-7.0,0,19.0,69.9,0,Credit Card,0.05,0,4.5937735849056605,0.0,0.43333333333333335,1,1,0,0,0
CUST_003322,2025-08-14,2026-06-30,10,United Kingdom,Retail,Small,Pro,Monthly,105.71,1,41,17,19.5,62.9,13,-8.1,1,29.3,77.5,0,ACH,0.05,0,2.578292682926829,0.3333333333333333,0.5666666666666667,0,1,0,0,0
CUST_003323,2022-07-20,2026-06-30,47,United States,Manufacturing,Small,Basic,Monthly,47.72,0,16,4,8.7,29.5,26,-0.3,1,32.8,58.2,0,ACH,0.27,0,2.9825,0.3333333333333333,0.13333333333333333,1,1,1,0,0
CUST_003324,2023-04-10,2026-06-30,38,India,Healthcare,Mid-Market,Pro,Monthly,95.79,0,47,12,14.1,51.9,18,2.4,2,21.9,71.6,0,Credit Card,0.05,0,2.038085106382979,0.6666666666666666,0.4,1,0,0,0,0
CUST_003325,2024-04-13,2026-06-30,26,India,Finance,Mid-Market,Pro,Monthly,96.67,1,38,10,22.1,48.0,20,-12.8,1,26.9,72.1,0,Credit Card,0.05,1,2.5439473684210525,0.3333333333333333,0.3333333333333333,1,1,0,0,0
CUST_003326,2022-07-26,2026-06-30,47,United States,Retail,Small,Basic,Monthly,46.18,1,20,11,15.5,30.3,19,60.8,3,19.5,73.9,1,Credit Card,0.18,0,2.309,1.0,0.36666666666666664,1,0,0,1,0
CUST_003327,2025-08-16,2026-06-30,10,Germany,Healthcare,Enterprise,Enterprise,Annual,559.54,1,97,26,36.0,90.8,4,-7.3,1,14.6,76.8,0,Credit Card,0.05,0,5.768453608247422,0.3333333333333333,0.8666666666666667,0,1,0,0,0
CUST_003328,2025-05-18,2026-06-30,13,United Kingdom,Retail,Enterprise,Pro,Monthly,97.7,0,44,14,15.1,52.9,16,7.9,0,21.4,68.2,0,Credit Card,0.05,0,2.2204545454545457,0.0,0.4666666666666667,1,0,0,0,0
CUST_003329,2024-06-26,2026-06-30,24,Australia,Finance,Enterprise,Pro,Monthly,92.06,1,13,16,15.1,50.4,14,-39.2,1,22.4,82.4,0,ACH,0.15000000000000002,0,7.081538461538462,0.3333333333333333,0.5333333333333333,1,1,0,0,0
CUST_003330,2021-11-27,2026-06-30,55,Canada,Finance,Small,Basic,Monthly,48.02,1,21,9,5.6,46.3,21,-12.5,2,32.4,68.9,0,Credit Card,0.16999999999999998,0,2.2866666666666666,0.6666666666666666,0.3,1,1,0,0,0
CUST_003331,2023-05-25,2026-06-30,37,United States,Technology,Small,Basic,Monthly,49.65,0,13,4,11.0,41.6,26,0.5,4,34.1,55.4,0,Credit Card,0.32,0,3.819230769230769,1.3333333333333333,0.13333333333333333,1,0,1,0,0
CUST_003332,2022-03-26,2026-06-30,51,United Kingdom,Manufacturing,Small,Pro,Monthly,100.87,1,26,14,14.3,59.9,16,-25.5,2,18.1,76.0,0,ACH,0.15000000000000002,0,3.8796153846153847,0.6666666666666666,0.4666666666666667,1,1,0,0,0
CUST_003333,2025-03-12,2026-06-30,15,United States,Finance,Enterprise,Enterprise,Annual,594.79,1,87,23,30.0,100.0,7,-8.4,0,12.4,82.8,0,ACH,0.05,0,6.836666666666666,0.0,0.7666666666666667,0,1,0,0,0
CUST_003334,2022-03-31,2026-06-30,50,United Kingdom,Professional Services,Enterprise,Enterprise,Annual,563.11,1,88,22,20.8,88.8,8,4.2,3,4.9,72.6,0,Credit Card,0.1,0,6.398977272727273,1.0,0.7333333333333333,0,0,0,0,0
CUST_003335,2026-01-21,2026-06-30,5,United States,Finance,Mid-Market,Enterprise,Annual,586.68,1,63,26,28.4,94.0,4,-27.8,0,13.7,84.0,0,Wire Transfer,0.15000000000000002,0,9.312380952380952,0.0,0.8666666666666667,0,1,0,0,0
CUST_003336,2025-04-18,2026-06-30,14,Germany,Healthcare,Small,Pro,Annual,100.71,1,26,17,21.3,55.1,13,-13.4,2,16.6,78.4,0,ACH,0.05,0,3.8734615384615383,0.6666666666666666,0.5666666666666667,0,1,0,0,0
CUST_003337,2023-11-05,2026-06-30,31,Australia,Finance,Small,Pro,Annual,102.07,1,25,13,16.6,39.8,17,0.3,0,18.6,70.8,1,Credit Card,0.13,0,4.0828,0.0,0.43333333333333335,1,0,0,1,0
CUST_003338,2026-03-02,2026-06-30,3,United States,Retail,Mid-Market,Business,Monthly,245.6,0,51,24,11.0,80.9,6,13.0,0,22.0,74.9,1,ACH,0.13,0,4.815686274509804,0.0,0.8,0,0,0,1,0
CUST_003339,2022-03-13,2026-06-30,51,Canada,Manufacturing,Small,Pro,Annual,95.52,1,38,13,18.7,52.2,17,12.8,0,22.8,70.0,0,Wire Transfer,0.05,0,2.5136842105263155,0.0,0.43333333333333335,1,0,0,0,0
CUST_003340,2022-02-24,2026-06-30,52,Germany,Healthcare,Small,Basic,Monthly,49.2,1,16,2,15.0,35.9,28,-0.0,0,30.3,66.7,0,Wire Transfer,0.16999999999999998,0,3.075,0.0,0.06666666666666667,1,0,0,0,0
CUST_003341,2023-10-03,2026-06-30,32,United States,Finance,Mid-Market,Pro,Annual,97.25,0,37,9,9.9,49.8,21,-3.3,3,20.0,62.1,1,Credit Card,0.3,0,2.6283783783783785,1.0,0.3,1,1,0,1,0
CUST_003342,2024-11-29,2026-06-30,18,United Kingdom,Manufacturing,Mid-Market,Pro,Annual,93.96,1,29,9,16.9,54.5,21,27.9,3,27.3,69.2,1,Credit Card,0.3,0,3.2399999999999998,1.0,0.3,1,0,0,1,0
CUST_003343,2025-12-05,2026-06-30,6,Germany,Technology,Small,Basic,Monthly,49.75,1,24,9,8.8,55.1,21,34.7,1,23.1,75.8,0,ACH,0.16999999999999998,1,2.0729166666666665,0.3333333333333333,0.3,1,0,0,0,0
CUST_003344,2023-05-17,2026-06-30,37,United States,Retail,Mid-Market,Pro,Annual,99.09,1,31,19,17.9,35.1,11,34.9,0,22.7,72.2,0,ACH,0.05,0,3.196451612903226,0.0,0.6333333333333333,0,0,0,0,0
CUST_003345,2023-10-09,2026-06-30,32,Australia,Manufacturing,Small,Business,Annual,235.21,1,68,23,24.8,82.4,7,4.2,2,16.4,75.9,1,Credit Card,0.13,0,3.458970588235294,0.6666666666666666,0.7666666666666667,0,0,0,1,0
CUST_003346,2022-09-05,2026-06-30,45,Canada,Finance,Small,Pro,Monthly,95.88,0,35,16,15.3,71.3,14,-4.9,0,25.1,81.1,0,Credit Card,0.05,0,2.7394285714285713,0.0,0.5333333333333333,1,1,0,0,0
CUST_003347,2023-06-15,2026-06-30,36,United Kingdom,Retail,Small,Basic,Monthly,48.54,1,14,12,10.3,19.8,18,1.6,2,29.8,58.3,1,ACH,0.23000000000000004,0,3.467142857142857,0.6666666666666666,0.4,1,0,1,1,0
CUST_003348,2025-10-13,2026-06-30,8,United States,Manufacturing,Small,Basic,Annual,45.27,1,28,10,17.2,29.7,20,-21.9,2,29.9,66.0,0,Credit Card,0.15000000000000002,0,1.6167857142857145,0.6666666666666666,0.3333333333333333,1,1,0,0,0
CUST_003349,2025-10-25,2026-06-30,8,United States,Technology,Small,Pro,Annual,95.4,1,43,17,32.2,59.6,13,-12.6,0,18.3,78.7,0,Credit Card,0.05,0,2.218604651162791,0.0,0.5666666666666667,0,1,0,0,0
CUST_003350,2022-07-30,2026-06-30,47,United States,Finance,Small,Pro,Annual,102.13,1,33,14,19.2,51.7,16,-6.0,1,15.2,72.3,0,Credit Card,0.05,1,3.0948484848484847,0.3333333333333333,0.4666666666666667,1,1,0,0,0
CUST_003351,2025-08-19,2026-06-30,10,India,Healthcare,Small,Pro,Monthly,96.58,1,41,11,17.2,50.1,19,6.9,2,23.4,71.7,0,Wire Transfer,0.05,0,2.355609756097561,0.6666666666666666,0.36666666666666664,1,0,0,0,0
CUST_003352,2021-10-20,2026-06-30,56,India,Manufacturing,Small,Basic,Monthly,47.04,0,17,4,7.8,40.6,26,15.3,0,29.5,78.3,0,Wire Transfer,0.16999999999999998,0,2.767058823529412,0.0,0.13333333333333333,1,0,0,0,0
CUST_003353,2025-11-22,2026-06-30,7,Australia,Retail,Small,Pro,Annual,104.36,1,33,12,15.8,35.5,18,28.7,3,19.4,62.6,0,Credit Card,0.1,0,3.1624242424242426,1.0,0.4,1,0,0,0,0
CUST_003354,2022-11-01,2026-06-30,43,United States,Healthcare,Mid-Market,Enterprise,Monthly,609.47,0,79,19,30.4,98.1,11,33.2,0,2.0,86.4,0,ACH,0.05,0,7.714810126582279,0.0,0.6333333333333333,0,0,0,0,0
CUST_003355,2021-08-15,2026-06-30,58,United Kingdom,Finance,Small,Pro,Monthly,102.44,1,34,12,16.7,61.4,18,-7.3,0,31.5,72.0,0,ACH,0.05,0,3.012941176470588,0.0,0.4,1,1,0,0,0
CUST_003356,2024-03-31,2026-06-30,26,Australia,Technology,Small,Pro,Monthly,95.11,0,37,13,7.4,63.9,17,3.3,1,25.4,82.0,0,Wire Transfer,0.05,0,2.5705405405405406,0.3333333333333333,0.43333333333333335,1,0,0,0,0
CUST_003357,2026-02-19,2026-06-30,4,Germany,Technology,Small,Basic,Monthly,48.3,0,19,10,7.7,39.1,20,25.4,2,33.2,59.2,0,Credit Card,0.15000000000000002,0,2.5421052631578944,0.6666666666666666,0.3333333333333333,1,0,1,0,0
CUST_003358,2022-02-08,2026-06-30,52,United States,Technology,Small,Business,Annual,248.87,1,65,19,21.2,82.0,11,3.5,2,17.5,70.8,2,Credit Card,0.13,0,3.8287692307692307,0.6666666666666666,0.6333333333333333,0,0,0,1,0
CUST_003359,2025-06-29,2026-06-30,12,India,Technology,Mid-Market,Basic,Monthly,49.56,0,17,11,8.7,35.1,19,-22.0,2,20.3,71.7,0,Wire Transfer,0.15000000000000002,1,2.915294117647059,0.6666666666666666,0.36666666666666664,1,1,0,0,0
CUST_003360,2023-10-28,2026-06-30,32,United States,Technology,Enterprise,Business,Monthly,277.46,1,46,18,23.6,60.9,12,20.1,0,11.5,78.4,0,Credit Card,0.05,1,6.031739130434782,0.0,0.6,0,0,0,0,0
CUST_003361,2021-07-29,2026-06-30,59,United States,Retail,Small,Pro,Annual,99.42,1,37,10,23.3,51.2,20,-10.6,2,25.7,65.6,1,Credit Card,0.13,0,2.687027027027027,0.6666666666666666,0.3333333333333333,1,1,0,1,0
CUST_003362,2022-10-03,2026-06-30,44,India,Retail,Small,Basic,Monthly,51.66,1,14,13,12.5,33.2,17,-27.8,1,35.5,60.7,1,ACH,0.23000000000000004,0,3.69,0.3333333333333333,0.43333333333333335,1,1,0,1,0
CUST_003363,2026-03-09,2026-06-30,3,Canada,Technology,Small,Pro,Annual,110.33,1,23,17,18.0,53.0,13,-16.1,0,22.3,73.5,0,Credit Card,0.15000000000000002,0,4.796956521739131,0.0,0.5666666666666667,0,1,0,0,0
CUST_003364,2022-05-20,2026-06-30,49,United States,Retail,Small,Pro,Monthly,107.49,0,33,14,19.2,49.2,16,9.8,0,27.7,75.3,1,ACH,0.13,0,3.2572727272727273,0.0,0.4666666666666667,1,0,0,1,0
CUST_003365,2025-08-15,2026-06-30,10,United Kingdom,Technology,Enterprise,Basic,Annual,49.39,1,15,6,15.8,31.0,24,4.7,4,17.4,56.7,0,Credit Card,0.32,0,3.292666666666667,1.3333333333333333,0.2,1,0,1,0,0
CUST_003366,2022-09-24,2026-06-30,45,India,Finance,Mid-Market,Business,Monthly,263.29,0,51,26,33.7,80.3,4,-9.7,1,9.8,81.6,0,Credit Card,0.05,0,5.162549019607844,0.3333333333333333,0.8666666666666667,0,1,0,0,0
CUST_003367,2023-05-13,2026-06-30,37,United States,Professional Services,Mid-Market,Business,Monthly,250.59,1,46,20,23.3,77.0,10,49.2,1,18.6,76.1,2,ACH,0.13,1,5.447608695652174,0.3333333333333333,0.6666666666666666,0,0,0,1,0
